timestamp,status,psi,current_ic,ic_change,alert_count,rolling_ic
2025-08-22T12:28:32.615182,CRITICAL,1.349966696190994,0.0006072706448665,0.0148927293551334,2,
2025-08-22T12:36:22.275315,CRITICAL,1.349966696190994,0.0006072706448665,0.0148927293551334,2,
2025-08-22T16:15:30.122518,CRITICAL,1.749725441892787,-0.0151088837619864,0.0306088837619864,3,
2025-08-23T08:16:30.314562,CRITICAL,1.749725441892787,-0.0151088837619864,0.0306088837619864,4,-0.0151088837619864
2025-08-23T19:36:08.851651,CRITICAL,1.749725441892787,-0.0151088837619864,0.0306088837619864,4,-0.0151088837619864
2025-08-23T19:55:19.516015,CRITICAL,1.749725441892787,-0.01510888376198644,0.03060888376198644,4,-0.015108883761986413
