Date,Open,High,Low,Close,Volume,Ticker
2024-01-02,349.40315868568683,351.23311575908457,338.15486997648975,344.4006042480469,19042200,META
2024-01-03,343.0977422035491,346.0515385996116,341.3075450947138,342.59051513671875,15451100,META
2024-01-04,342.62037405309525,346.2504532232113,341.52636969127457,345.22607421875,12099900,META
2024-01-05,345.0967647163299,351.57125496566374,344.3707671222737,350.02972412109375,13920700,META
2024-01-08,352.76470940539207,357.0213557929677,350.1291439693291,356.7030944824219,13890200,META
2024-01-09,354.45547928163757,358.6723665250031,353.42114501238854,355.4798583984375,13463900,META
2024-01-10,358.204879693542,370.905194011208,357.1208001642387,368.44866943359375,22117200,META
2024-01-11,370.0996150753782,370.74606252044777,360.94979933401305,367.6530456542969,17205400,META
2024-01-12,368.1403849615142,375.0027320118524,367.52377258076655,372.4467468261719,19310000,META
2024-01-16,371.6113380752414,373.5606357044002,365.22638296047086,365.4551086425781,15306900,META
2024-01-17,364.3014247464983,366.52922375985634,356.6533795947967,366.3601379394531,12724800,META
2024-01-18,369.4630911982599,374.79386210445585,368.9260593632011,374.0777893066406,16354300,META
2024-01-19,376.9321168748791,382.26285731018993,375.90773792960493,381.35784912109375,21670800,META
2024-01-22,385.8333095296637,388.22020876614937,379.0803481011593,379.69696044921875,17680500,META
2024-01-23,382.52144469863833,386.2609392280105,379.99529486117507,383.0982971191406,15506100,META
2024-01-24,387.87207503434104,393.9885132242845,385.6940217233705,388.5682678222656,15698500,META
2024-01-25,388.04117276632337,393.3321227832211,383.5557704585808,391.03472900390625,15091100,META
2024-01-26,392.19837818349464,394.6250676356868,389.4534274110973,391.9895324707031,13163700,META
2024-01-29,392.834871916938,400.73155264102223,390.95519979276435,398.83197021484375,18742400,META
2024-01-30,401.38796651478305,404.14284217462273,397.3899109875132,397.8772277832031,18614700,META
2024-01-31,386.87755798058026,395.82845263822867,384.98793073417954,388.0113525390625,20180800,META
2024-02-01,391.7906243681048,398.3148298902819,390.9054657331679,392.62603759765625,29727100,META
2024-02-02,457.09239183183865,483.3085550019587,450.5383510393086,472.3984069824219,84707600,META
2024-02-05,467.3162563880782,469.32522398407036,456.71441559320857,456.90338134765625,40832400,META
2024-02-06,461.46838005901236,464.5713522411687,450.52839691106163,452.239013671875,21655200,META
2024-02-07,455.5011024839927,468.94732497591195,453.69102531650236,467.0278625488281,23066000,META
2024-02-08,465.7647815320958,468.0223851375321,462.4927237784252,467.43560791015625,18815100,META
2024-02-09,470.3695579910523,471.0060503157884,464.91944639596704,465.5559387207031,18413100,META
2024-02-12,465.63549612134716,476.53568841947236,464.0342647108487,466.34161376953125,19382000,META
2024-02-13,454.37722965906966,465.3371219674141,452.60694287557016,457.6094970703125,20916600,META
2024-02-14,465.3769075935074,471.5231814494736,463.5469505078024,470.6977233886719,16858400,META
2024-02-15,472.6868097333968,485.95402132868384,469.643507916618,481.3890686035156,24212300,META
2024-02-16,475.501392487047,476.34676091319886,466.6499574186229,470.737548828125,23324600,META
2024-02-20,467.1571027434213,473.58184702524636,464.0143407754122,469.176025390625,18015500,META
2024-02-21,464.4469799543009,466.93597770325215,459.7577167025933,465.9702453613281,12921800,META
2024-02-22,478.1265072394582,487.83359856958594,473.96491024837377,483.9906005859375,21625800,META
2024-02-23,485.90210806588715,492.1843356907179,480.2272116656907,481.8998107910156,18374300,META
2024-02-26,481.3423315828495,484.00059473344464,478.4849668283654,479.61993408203125,12101400,META
2024-02-27,477.867692257386,485.12558820470923,477.80795873888525,484.90655517578125,10809600,META
2024-02-28,482.8655601096747,488.8889224690737,480.62546215040294,481.8898620605469,12715500,META
2024-02-29,486.29039662065986,489.5360592076491,480.48603721366095,487.97296142578125,17732000,META
2024-03-01,489.9442592294916,502.03084690503874,489.68542412374103,500.08941650390625,16273600,META
2024-03-04,500.7863266009952,502.2000906332003,494.23529816240915,495.99749755859375,12324100,META
2024-03-05,492.8215540308733,493.39898813968335,485.74285902058284,488.0625915527344,15325300,META
2024-03-06,495.43996935416516,500.75646473434006,492.1146721111317,493.90673828125,11757900,META
2024-03-07,501.0651213262788,517.5621755687105,499.17348908464345,509.9359130859375,18586400,META
2024-03-08,511.92708471200973,521.2658087856848,497.1523982608492,503.7233581542969,18597100,META
2024-03-11,494.8227146640036,495.131347952003,473.90516800886417,481.4617614746094,20428300,META
2024-03-12,491.0892306270452,500.09939049089655,482.5967713665327,497.5506591796875,15448200,META
2024-03-13,493.20983754544125,498.7752326970719,488.8690098038073,493.3890380859375,12090700,META
2024-03-14,498.0584204134488,499.1436197971865,486.01166510767587,489.6654968261719,12620000,META
2024-03-15,486.857907989487,489.66547425856595,479.1818173304032,481.9695129394531,29153600,META
2024-03-18,489.7451520014682,495.2309127099436,484.66759056588023,494.7928466796875,11755300,META
2024-03-19,486.02159958227537,494.44435900286834,479.16190757238377,494.0560607910156,10903100,META
2024-03-20,497.30179194185484,505.9635169878461,492.99086084781703,503.2952880859375,11711100,META
2024-03-21,512.4448472106674,512.7733511698142,503.78312267482784,505.5254211425781,9712500,META
2024-03-22,504.7687699010601,507.7257005968766,502.12047251160203,507.33740234375,8120600,META
2024-03-25,503.5641035099194,504.9878030050461,498.03850998731434,500.8062744140625,8380600,META
2024-03-26,502.9069984501034,507.755561400585,493.0306416126512,493.7076721191406,11205400,META
2024-03-27,497.1026154568379,497.69004565954987,485.9220570770537,491.6865539550781,9989700,META
2024-03-28,490.6710522862474,490.7208504707535,483.01489284698454,483.4429931640625,15212800,META
2024-04-01,485.055891897097,495.2408512075061,479.6597314262168,489.1876220703125,9247000,META
2024-04-02,482.96513174990423,495.34042132891113,482.5170999994954,495.1811218261719,11081000,META
2024-04-03,496.73423096157137,505.0076567069805,496.55503042302803,504.5098571777344,12099200,META
2024-04-04,514.1472734907579,527.6675263697325,508.33297835562007,508.6715087890625,26476300,META
2024-04-05,514.585366604483,528.364485698783,512.1461365122501,525.019287109375,19263300,META
2024-04-08,526.9507321048712,529.1509672724173,516.6064426502932,516.96484375,13260600,META
2024-04-09,519.9316823916643,523.5556775870256,504.50986253452,514.6251831054688,10863800,META
2024-04-10,507.0486743379978,520.2602634620138,503.5740128170584,517.5422973632812,11418500,META
2024-04-11,518.8166389530661,521.554536512558,515.0134430511679,520.8576049804688,10369500,META
2024-04-12,515.471385507602,517.9006495136157,507.08842850598563,509.6471252441406,11984500,META
2024-04-15,514.4459540244809,516.2480467882556,495.09153486209726,498.028564453125,13512900,META
2024-04-16,495.9178451150447,502.54853866004663,494.9222460311094,497.56060791015625,9847900,META
2024-04-17,500.8859322657038,500.9456657833053,484.9961785349423,491.9952392578125,12193700,META
2024-04-18,497.6203774036847,509.95586552949965,496.84381127739846,499.5916442871094,14808700,META
2024-04-19,500.58716672129884,500.58716672129884,473.63632479242597,478.95281982421875,25215400,META
2024-04-22,487.5648127691478,489.8447433103989,471.31662748860055,479.6099853515625,17271100,META
2024-04-23,489.08805583775546,496.5650147702585,486.81809111454174,493.9167175292969,15079200,META
2024-04-24,505.8240445551539,507.75550911854106,482.44736821697353,491.328125,37772700,META
2024-04-25,419.54544979254115,443.8081947165338,412.67582215895027,439.4375305175781,82890700,META
2024-04-26,439.51714805221445,444.4752422585891,430.05895707836504,441.339111328125,32691400,META
2024-04-29,437.6255554311239,437.8246874123807,426.6739648940422,430.7160949707031,21502600,META
2024-04-30,429.15298768827455,437.6852794220707,427.82885422988966,428.2768859863281,18429500,META
2024-05-01,426.7137510147693,447.9797317454938,425.23028779708045,437.25714111328125,20344900,META
2024-05-02,436.9087385596496,442.00620147722645,430.3776103985948,439.7362365722656,15221300,META
2024-05-03,443.9674860875785,452.17124308674926,441.89665339017773,449.970947265625,16489100,META
2024-05-06,453.5750276624564,464.10848322599213,451.34489538609245,463.6305847167969,15094600,META
2024-05-07,464.23789084844145,469.45482016259024,459.27979662740194,466.1792907714844,13406800,META
2024-05-08,461.4601836982539,473.4870074797213,460.9623841473388,470.5201416015625,11683900,META
2024-05-09,467.9315377162836,473.9847663674636,465.5719729086971,473.32769775390625,9437700,META
2024-05-10,474.9903764920245,475.3985757737603,467.5333488690271,474.10430908203125,10750000,META
2024-05-13,470.66947794604397,471.2668434870406,460.8130528610576,465.9503479003906,14668800,META
2024-05-14,461.33074626432125,470.46040330394175,458.055216745279,469.7734375,10478600,META
2024-05-15,472.8896791136664,480.3765735289262,469.1263156700557,479.4208068847656,13100500,META
2024-05-16,472.9095994718704,475.5877636342784,470.66950136910896,471.14739990234375,16608200,META
2024-05-17,468.7579268387386,470.71925834782434,466.35855966335566,469.83319091796875,10807300,META
2024-05-20,467.88180314929565,471.11750018246295,464.9846061597593,466.77667236328125,11745100,META
2024-05-21,465.0642677440679,468.628529697748,460.23560581423567,462.5852355957031,11742200,META
2024-05-22,465.81094426680374,471.63520505609125,463.6007130579609,465.7213439941406,10078600,META
2024-05-23,470.79889252187127,472.272359698421,459.5088027275184,463.7301330566406,11747900,META
2024-05-24,465.56203077765826,477.73821830317473,464.2478327174349,476.1153869628906,12024300,META
2024-05-28,474.4826250142837,478.74378812032353,472.750292232449,477.8079528808594,10175800,META
2024-05-29,472.57106734149943,477.7382290452824,471.61530072315185,472.2723693847656,9226200,META
2024-05-30,469.59423061708014,469.65396413111466,462.6648391563524,464.9945373535156,10719600,META
2024-05-31,463.7500468415907,467.05544313285293,452.45995673704215,464.7755126953125,16919800,META
2024-06-03,468.7877838579953,477.48934076800083,466.17931904273166,475.38861083984375,11279400,META
2024-06-04,474.90080433740025,476.7825013536527,471.14740640252404,474.8908386230469,7088700,META
2024-06-05,482.31799478394595,494.464285539623,481.78036276415025,492.88128662109375,15690500,META
2024-06-06,490.8104700267729,500.6071618196086,488.7296714911447,491.5870361328125,10667300,META
2024-06-07,493.72755686309443,496.71435418448607,488.01282771081276,490.79052734375,9380700,META
2024-06-10,491.6865656105578,500.447856074985,491.2385642376234,500.38812255859375,11220900,META
2024-06-11,497.9588370105871,505.36609655943624,496.0771401748187,505.2366638183594,9673700,META
2024-06-12,511.72794548085386,511.7478769071281,502.24985347220365,506.6006164550781,11983200,META
2024-06-13,503.4844307874335,507.1183615588256,499.1535684672158,501.88153076171875,9954600,META
2024-06-14,500.9347487116365,505.4193928906367,499.041238363191,502.4396057128906,10243300,META
2024-06-17,499.95811806823497,509.007120155757,494.3174285643263,504.90118408203125,11266600,META
2024-06-18,502.8382288096328,504.2733173632675,493.3307747451631,497.7855224609375,13060400,META
2024-06-20,500.2869401679081,501.95125472527974,495.07477643604625,499.98797607421875,11801200,META
2024-06-21,501.7320416830129,501.7320416830129,490.7097852096126,493.09161376953125,22359200,META
2024-06-24,497.4965384489006,506.06716741550116,492.6032897190552,497.20751953125,13525300,META
2024-06-25,495.35382553956424,508.96721501162824,493.80912701498346,508.85760498046875,12063200,META
2024-06-26,504.92103537487685,512.0566053066093,502.9577568432868,511.36895751953125,8882300,META
2024-06-27,512.4951706443405,521.0957264539243,512.1463893168998,517.7870483398438,10121200,META
2024-06-28,515.3853214425742,520.0991615068106,502.1207119973368,502.4994201660156,15855100,META
2024-07-01,503.2268922908173,504.8513044395476,491.4870922441056,502.9577941894531,10328200,META
2024-07-02,499.05118715616857,508.7579400808467,497.7456599095063,507.7613525390625,7739500,META
2024-07-03,504.6420418785985,509.5352904864763,504.29323014715453,508.21978759765625,6005600,META
2024-07-05,509.85420477507415,539.0243118788674,509.85420477507415,538.0675659179688,21354100,META
2024-07-08,540.4992996840293,540.9577519109172,524.8529218920803,527.5137939453125,14917500,META
2024-07-09,531.9286710631172,535.6459236229929,526.3876460280692,528.1914672851562,8753200,META
2024-07-10,528.9787621638455,537.0411834020582,526.5570613576638,532.865478515625,10983300,META
2024-07-11,529.0784006805071,533.632813269708,506.6352286709946,510.9504699707031,16458300,META
2024-07-12,496.0614659090168,506.3562026924546,492.5435128096114,497.16766357421875,19750500,META
2024-07-15,496.92846092249255,504.9509786314799,491.6864006139004,494.4668884277344,12539200,META
2024-07-16,499.7887159482646,502.23036790242156,484.1323321857687,488.1186828613281,14075800,META
2024-07-17,477.53491191999797,477.53491191999797,457.55331152845895,460.41351318359375,28076600,META
2024-07-18,473.37909078076706,477.60461230090976,462.9547934237577,474.2261962890625,19267200,META
2024-07-19,474.4355049831781,485.04915716621923,474.08669322978517,475.16302490234375,15149400,META
2024-07-22,484.9195767646279,490.3808877134724,482.2487293193248,485.7367858886719,12023100,META
2024-07-23,488.16846956724555,493.530115756903,486.05570870740434,487.02239990234375,9455500,META
2024-07-24,470.6982890383508,474.6746638479208,459.008305488975,459.6959533691406,17649700,META
2024-07-25,461.6791870331621,461.96817554306887,441.13950052747947,451.86279296875,18240500,META
2024-07-26,462.61595850057296,468.16692810735697,457.8522711701862,464.11083984375,14222400,META
2024-07-29,468.2766029126612,472.3426670825258,463.4331711904061,464.1208190917969,11339600,META
2024-07-30,465.4064017799669,471.11685958576277,455.14156182899654,461.6094055175781,11390400,META
2024-07-31,469.4126596070103,474.873970361899,465.1572416923743,473.20965576171875,24285800,META
2024-08-01,519.2221412900008,525.3710697704884,490.420765638944,496.04150390625,43083100,META
2024-08-02,487.33132439808213,499.4398573571871,474.5251679707821,486.4742736816406,24044700,META
2024-08-05,449.80981793960683,481.8301822938768,449.26167651325267,474.10662841796875,21396200,META
2024-08-06,477.3654580221627,500.8450593281317,477.0166462812122,492.4039611816406,20955000,META
2024-08-07,501.41308715206713,508.4091206403475,485.19858862879056,487.2515869140625,20105300,META
2024-08-08,495.80234782888834,508.2198212306082,493.0318354233872,507.8909606933594,16156800,META
2024-08-09,505.9775345826438,516.5712971536759,503.9744139791387,516.0032348632812,13696600,META
