Date,Open,High,Low,Close,Volume,Ticker
2024-01-02,41.456152590858395,41.912969249241065,41.17063900272015,41.56083679199219,16514500,CMCSA
2024-01-03,41.570356216389264,41.7606974000169,41.13257403536498,41.21822738647461,15442700,CMCSA
2024-01-04,41.1801566673245,41.25629095925476,40.43783007633867,40.571067810058594,19595600,CMCSA
2024-01-05,40.7138209467996,41.21822560619523,40.66623656056196,40.961265563964844,12648500,CMCSA
2024-01-08,40.96126574921775,41.70359234315884,40.85657792074791,41.61793899536133,16124400,CMCSA
2024-01-09,41.1135400812875,41.33243117460719,40.73285770914952,41.189674377441406,14842100,CMCSA
2024-01-10,41.20870961932749,41.45615425491898,40.904165168181216,41.3800163269043,12187000,CMCSA
2024-01-11,41.47518955364313,41.570358335079305,40.76141280150298,41.18016052246094,12706400,CMCSA
2024-01-12,41.32291736051261,41.32291736051261,40.78996632846008,40.91368865966797,12742400,CMCSA
2024-01-16,40.88512398544031,41.142084004691874,40.67575197862675,41.008846282958984,17183200,CMCSA
2024-01-17,40.751889531374374,40.98029966584258,40.10473171924637,40.304588317871094,18568900,CMCSA
2024-01-18,40.07618035982136,40.57106594116718,40.047630455469644,40.48541259765625,19797300,CMCSA
2024-01-19,40.53300208239815,41.26581330677392,40.46638321022365,41.25629425048828,23606200,CMCSA
2024-01-22,41.40856062200125,41.80827742898667,41.33242633476233,41.513248443603516,18082700,CMCSA
2024-01-23,41.627459675006826,42.02717289335256,41.33243065875917,41.82731628417969,15712100,CMCSA
2024-01-24,42.14137166769792,42.18895968140017,41.39904512377604,41.68455505371094,19446800,CMCSA
2024-01-25,41.58939239606323,44.10188595726634,41.46567007708476,43.08356475830078,29722100,CMCSA
2024-01-26,43.23583064970492,44.0828450153376,43.14066188317872,44.02574157714844,20086400,CMCSA
2024-01-29,43.85443807250111,44.26366666871992,43.59747804897602,43.88298797607422,19263600,CMCSA
2024-01-30,44.158989851741666,44.57773757270425,43.787822891041394,44.396915435791016,15675800,CMCSA
2024-01-31,44.38739365963918,44.83469489199063,44.13995266479,44.2922248840332,18579600,CMCSA
2024-02-01,44.48256440459987,44.834693217739805,43.9496098419226,44.473045349121094,18583200,CMCSA
2024-02-02,43.14066446949034,43.60699653606367,42.70287867803937,42.912254333496094,25234100,CMCSA
2024-02-05,42.779022606913074,43.18825491979126,42.617231314854585,42.702884674072266,15528400,CMCSA
2024-02-06,42.76950189439301,42.76950189439301,42.008140747740924,42.27461624145508,18652900,CMCSA
2024-02-07,42.47447236945107,42.62674458400132,40.770924473231645,40.78995895385742,31222500,CMCSA
2024-02-08,40.942234499930315,40.980303464279594,39.076898812290956,39.257720947265625,44879600,CMCSA
2024-02-09,39.46708899263473,40.23796540420514,39.238678881141844,40.038108825683594,27368100,CMCSA
2024-02-12,39.91439009081758,40.913680333467234,39.90487466594878,40.552032470703125,21666800,CMCSA
2024-02-13,40.428312622204885,40.49493149170366,39.50516024421308,39.828739166259766,24549500,CMCSA
2024-02-14,40.00956258692818,40.09521593277453,39.666949203542806,39.99052810668945,24630800,CMCSA
2024-02-15,39.771639207155964,40.13328346012449,39.657432319470665,39.78115463256836,20891000,CMCSA
2024-02-16,39.695504734694964,39.73357370056792,39.172069160539245,39.248207092285156,22578800,CMCSA
2024-02-20,39.16254834498506,39.71453375235639,38.77235057462495,39.64791488647461,20854900,CMCSA
2024-02-21,39.89535803575855,39.92391157301238,39.486129393318656,39.828739166259766,20652400,CMCSA
2024-02-22,39.866803075993666,39.96197547068354,39.40047104860804,39.88583755493164,19295000,CMCSA
2024-02-23,39.838258551632556,40.27604073494682,39.657432792535175,39.87632751464844,14671600,CMCSA
2024-02-26,39.89535321094984,40.51396107343315,39.75260006376916,40.152313232421875,21113100,CMCSA
2024-02-27,40.18087020337972,40.266523551197366,39.87632577346274,40.22845458984375,13143900,CMCSA
2024-02-28,40.199907351303445,40.571070672987794,40.08570045966502,40.114253997802734,13195600,CMCSA
2024-02-29,40.47590063093916,40.87561751414278,40.39024727242813,40.78044509887695,28706500,CMCSA
2024-03-01,40.599622814731966,40.98982063982734,40.13328705768802,40.73286056518555,15016100,CMCSA
2024-03-04,40.66623819340227,40.80899498830314,39.581298169615174,39.828739166259766,20055600,CMCSA
2024-03-05,39.88584199271,40.513965345726845,39.70501986836407,40.02859878540039,26734800,CMCSA
2024-03-06,40.07618503392326,40.36169500210689,39.65743369216146,40.114253997802734,16593600,CMCSA
2024-03-07,40.25700721705131,40.32362608869566,39.505161516543644,39.724056243896484,17712400,CMCSA
2024-03-08,39.724053246500084,40.57106766245748,39.59081188280895,40.52348327636719,18007300,CMCSA
2024-03-11,40.666238369295435,41.57035626984729,40.58058501807566,41.43711853027344,25322100,CMCSA
2024-03-12,41.54180496232226,41.54180496232226,40.7328558657527,41.10401916503906,18817100,CMCSA
2024-03-13,41.313396692954676,41.57035674957939,41.1135400812875,41.189674377441406,14472000,CMCSA
2024-03-14,41.018363731765014,41.065951746551875,39.981008179342545,40.751888275146484,25065800,CMCSA
2024-03-15,40.77092260536526,41.21822380343859,40.62816582244013,40.70430374145508,45303600,CMCSA
2024-03-18,40.970784234588265,41.38953557974574,40.86609639829889,41.03740310668945,21627800,CMCSA
2024-03-19,40.86610063427189,41.161129691627124,40.571075207373276,40.91368865966797,23083700,CMCSA
2024-03-20,40.828026414287606,41.13257083219318,40.62816619029171,41.01836395263672,27557800,CMCSA
2024-03-21,40.92319597458268,40.932711399501756,40.39976047309199,40.81850814819336,18752200,CMCSA
2024-03-22,41.0088488724848,41.04691783265683,40.41879451164169,40.67575454711914,15037900,CMCSA
2024-03-25,40.79948040829383,40.808999465241435,40.25701033688878,40.580589294433594,17851200,CMCSA
2024-03-26,40.59962091740663,40.59962091740663,40.10473527423747,40.428314208984375,19299300,CMCSA
2024-03-27,40.67575869568707,41.00885305502541,40.62817067539054,40.98981857299805,14106600,CMCSA
2024-03-28,41.10402202402424,41.484704405412465,41.03740315184974,41.25629425048828,21157200,CMCSA
2024-04-01,40.95174510530027,40.97077958523433,39.82873620238148,40.23796844482422,18303600,CMCSA
2024-04-02,40.43930922383608,40.899500067253705,39.89283236869816,40.08457946777344,16801500,CMCSA
2024-04-03,40.017468054926674,40.21880086078479,39.701084796631044,39.816131591796875,18818700,CMCSA
2024-04-04,40.08457656200733,40.27631998991124,39.260066655843296,39.4134635925293,24458100,CMCSA
2024-04-05,39.18336705972689,39.49016093858643,38.96285918787607,39.21213150024414,22833000,CMCSA
2024-04-08,39.06831840906787,39.31758705229443,38.905335768741146,39.02996826171875,28115900,CMCSA
2024-04-09,38.61771645695617,39.097082365934355,38.301336858811815,38.49308395385742,32645300,CMCSA
