Date,Open,High,Low,Close,Volume,Ticker
2024-01-02,107.18315783305431,108.15280265852299,105.70808080340811,106.52168273925781,28831000,AVGO
2024-01-03,105.03188035388435,105.5029666623904,103.5705431451759,103.89147186279297,34735000,AVGO
2024-01-04,103.83061784639439,104.96317924739402,102.79129282166326,102.9522476196289,25658000,AVGO
2024-01-05,103.20644448463095,103.5852678258334,102.2161860591431,102.97875213623047,22475000,AVGO
2024-01-08,103.68734044338221,105.79740137048017,103.24569560506131,105.48825073242188,33110000,AVGO
2024-01-09,104.58240287603248,106.83281276945841,104.4930975088581,106.23806762695312,23225000,AVGO
2024-01-10,106.02803464938643,106.28418011551433,104.28600737203087,106.04962158203125,17643000,AVGO
2024-01-11,106.41765669880122,108.08411101625214,105.45487799172683,107.9545669555664,25757000,AVGO
2024-01-12,109.1440487590813,109.49638074719331,107.95750873510599,108.71025848388672,26882000,AVGO
2024-01-16,109.16760980170534,110.53178720620177,107.82207667920679,109.42474365234375,26145000,AVGO
2024-01-17,108.57384527570481,109.24317499756837,106.995722867754,108.31671142578125,18314000,AVGO
2024-01-18,110.40026705219037,112.52504866639144,110.10388288807593,112.26595306396484,32228000,AVGO
2024-01-19,113.58106846021752,119.43917662205523,113.45249779366813,118.86995697021484,53077000,AVGO
2024-01-22,119.3655765415471,120.84556565197649,118.57749246730837,119.78268432617188,31222000,AVGO
2024-01-23,119.83174850200072,120.41863904501524,118.11621999544644,120.3528823852539,16952000,AVGO
2024-01-24,121.92218172530309,126.06869237354715,120.8141498348959,123.05768585205078,34805000,AVGO
2024-01-25,125.72029005667967,125.72029005667967,120.59725340200224,120.71502685546875,36356000,AVGO
2024-01-26,119.70415049754297,119.85234631161865,117.79332151792138,118.24967956542969,25818000,AVGO
2024-01-29,119.23406520159259,120.09379125478337,118.26049671019285,119.51475524902344,21526000,AVGO
2024-01-30,119.41662248986123,120.51876172816031,118.19180536197226,118.57161712646484,20683000,AVGO
2024-01-31,116.73535148476317,117.49791752966712,115.24947721113735,115.80790710449219,27400000,AVGO
2024-02-01,116.52926336404413,118.07402074800426,115.72057324814962,117.77174377441406,19411000,AVGO
2024-02-02,118.62950171299022,121.17531463890569,118.27618884413911,120.15953826904297,26689000,AVGO
2024-02-05,120.41667153402467,122.45705221879916,119.94460433138433,122.00068664550781,22045000,AVGO
2024-02-06,124.00966860491687,124.84780019548903,118.94257966374614,119.99368286132812,25354000,AVGO
2024-02-07,121.10759691033084,123.6112018940025,120.39115484224739,123.37075805664062,25768000,AVGO
2024-02-08,124.34629441199618,127.18948003348027,124.1509936857556,125.10787963867188,29326000,AVGO
2024-02-09,122.87710630818127,126.18645878210863,122.57875287862181,125.95974731445312,26293000,AVGO
2024-02-12,126.60456280024326,126.61044810391805,123.56116444764893,124.15001678466797,24778000,AVGO
2024-02-13,121.2175210996943,123.25397087171915,120.42943703667582,122.83981323242188,31907000,AVGO
2024-02-14,124.56612906794494,124.93514355515367,121.82599639263104,123.87716674804688,27306000,AVGO
2024-02-15,125.61723964618685,125.62214406563064,122.17244281784141,124.1568832397461,21873000,AVGO
2024-02-16,123.56508052974667,125.1981698366906,121.9310103389161,122.23426818847656,21268000,AVGO
2024-02-20,121.29014656758561,121.47269580580166,119.00342908388156,120.3764419555664,26329000,AVGO
2024-02-21,119.53733060180006,120.52365807245435,118.02986174056117,120.46477508544922,20579000,AVGO
2024-02-22,125.78996736715507,128.66259428813336,125.27569969943198,128.06588745117188,40819000,AVGO
2024-02-23,128.40644884928741,129.5105497439553,126.48776505306977,127.22872924804688,23115000,AVGO
2024-02-26,128.56642264352035,129.42909136878046,127.72828350496957,128.4810333251953,16282000,AVGO
2024-02-27,128.48101773064894,128.75680333138666,126.82143714532346,127.2149887084961,12126000,AVGO
2024-02-28,126.8979972303289,127.43974464460199,125.91362408840018,126.54664611816406,10967000,AVGO
2024-02-29,127.90982325482577,128.40937015245936,126.3366054424869,127.63306427001953,27536000,AVGO
2024-03-01,130.12984637600968,138.1608309644377,129.54786015225744,137.3177947998047,44488000,AVGO
2024-03-04,137.70838380288922,141.14532639916044,135.9457427749079,137.62103271484375,34854000,AVGO
2024-03-05,136.90850436473548,136.90850436473548,130.7618518221821,131.7805633544922,36040000,AVGO
2024-03-06,136.57285717474298,136.89181663288423,132.20355137524504,132.49209594726562,43196000,AVGO
2024-03-07,135.6316846672063,138.80363858938705,134.73858612693937,138.0872039794922,62832000,AVGO
2024-03-08,136.8349001400117,138.67506820274633,127.74005518398862,128.44078063964844,74025000,AVGO
2024-03-11,125.41899591323414,127.48881078940404,122.92912310357971,126.90977478027344,31105000,AVGO
2024-03-12,128.2719834183906,128.3495256593943,123.58863722374134,126.78807830810547,42789000,AVGO
2024-03-13,125.9047950037105,125.9047950037105,122.90949741936068,123.45026397705078,37838000,AVGO
2024-03-14,123.90857891878342,124.94791152020558,122.453134401026,123.882080078125,38029000,AVGO
2024-03-15,123.01744751257189,124.38260576185026,120.72190217994971,121.25481414794922,88823000,AVGO
2024-03-18,123.06848085143054,123.94194670056937,120.88186608932924,121.42557525634766,25737000,AVGO
