Date,Open,High,Low,Close,Volume,Ticker
2024-01-02,720.8300796772216,721.5904265814189,705.1693200818157,707.9143676757812,1368700,ASML
2024-01-03,691.7993830262751,697.7635500866544,690.8119445347912,694.5346069335938,952000,ASML
2024-01-04,689.2320128267178,700.5974386124153,688.7481776469131,691.4932250976562,752100,ASML
2024-01-05,691.9573359258962,700.8738732493717,690.8118736429842,694.5049438476562,579200,ASML
2024-01-08,703.697972621227,711.7850952148438,702.9672176080169,711.7850952148438,835300,ASML
2024-01-09,701.742899810714,710.0374072931697,701.742899810714,706.9566040039062,587000,ASML
2024-01-10,707.4700724106375,710.9557594378565,699.145972626102,708.7734985351562,506400,ASML
2024-01-11,711.4396135076764,715.0931483106898,699.7286064026679,709.5042724609375,603900,ASML
2024-01-12,703.6585412319268,706.5616128582914,700.7061097338191,704.2608642578125,580500,ASML
2024-01-16,699.0965177443377,702.3649365057232,693.6754904583001,697.625244140625,913100,ASML
2024-01-17,697.0821966087055,704.2114733990696,687.3361837780002,703.3228149414062,835100,ASML
2024-01-18,715.576862591483,738.8705612947634,715.576862591483,735.1775512695312,2230400,ASML
2024-01-19,739.0977286526962,749.9299002359512,735.4244863048883,748.310546875,1796100,ASML
2024-01-22,756.7729259880459,766.7756832834938,755.9138592742463,757.0493774414062,1418600,ASML
2024-01-23,756.4272264378105,768.8886950838132,752.9613077718096,768.6122436523438,1800700,ASML
2024-01-24,816.4733151855631,853.7294076492533,816.1178518197994,836.6664428710938,7754300,ASML
2024-01-25,858.084012951184,872.184662944421,852.1494982244138,858.1630249023438,3449500,ASML
2024-01-26,852.7025385617017,862.231344573365,842.4924578156459,856.8497924804688,1614800,ASML
2024-01-29,856.6818457322075,872.3228366356151,854.3317374589689,871.5328979492188,1034500,ASML
2024-01-30,863.070559148105,866.704325386541,851.7742609481686,857.126220703125,895600,ASML
2024-01-31,850.4017912157973,872.8956701050605,848.6639500094251,858.893798828125,1251200,ASML
2024-02-01,871.2366786277231,882.5527446781089,865.6477433902858,879.3533935546875,1040200,ASML
2024-02-02,868.1953330892709,881.8318550440438,868.0472534896771,879.4718627929688,896400,ASML
2024-02-05,876.005907021727,892.1491129982115,871.5546573714663,888.8057250976562,950100,ASML
2024-02-06,889.0628633421071,895.9474841119942,881.1989773692737,895.0869140625,1409500,ASML
2024-02-07,895.4824706180391,917.7387156643058,895.2549816550011,912.2389526367188,1492200,ASML
2024-02-08,907.6493285123794,917.6794310842016,901.0416430671298,912.9413452148438,1150800,ASML
2024-02-09,926.5423868354119,943.9813973527285,921.6163569024746,939.3125,1588800,ASML
2024-02-12,929.4802360480218,936.2263593253075,917.3035979411303,919.1434936523438,1033600,ASML
2024-02-13,881.1989972690143,905.967766330201,879.3789646256928,893.533935546875,1297200,ASML
2024-02-14,904.8697877432563,915.7209156032688,903.5047331012622,914.4251098632812,1206400,ASML
2024-02-15,919.0148863506877,924.6234438526662,909.3804136963961,919.7666625976562,884300,ASML
2024-02-16,922.6253234063358,938.2443023195218,915.7011573571233,918.8764038085938,1161300,ASML
2024-02-20,908.648390323401,910.0134450248299,888.7760676699685,899.7162475585938,1044100,ASML
2024-02-21,887.7275299706523,898.8259496521382,882.9597399676788,898.3709716796875,867500,ASML
